game_id,game_date,matchup,team_id,is_home,wl,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,pts,a_team_id,season_year,season_type,season,num_game,a_fgm,a_fga,a_fg_pct,a_fg3m,a_fg3a,a_fg3_pct,a_ftm,a_fta,a_ft_pct,a_oreb,a_dreb,a_reb,a_ast,a_stl,a_blk,a_tov,a_pf,a_pts,a_num_game,spread
21600417,2016-12-19,DAL @ DEN,1610612743,t,W,12,16,0.429,240,45,80,0.563,13,25,0.52,14,18,1,7,34,41,32,7,0,11,13,117,1610612742,2016,Regular Season,2016-17,28,43,80,0.538,14,25,0.56,7,9,1,4,25,29,21,4,4,12,17,107,28,8
21600247,2016-11-27,SAC @ BKN,1610612751,t,L,4,12,0.25,240,38,87,0.437,16,40,0.4,13,14,1,9,33,42,19,7,1,15,21,105,1610612758,2016,Regular Season,2016-17,16,46,86,0.535,13,23,0.565,17,22,1,9,36,45,24,11,3,13,12,122,17,-5
21600526,2017-01-03,SAC @ DEN,1610612743,t,L,14,21,0.4,240,41,82,0.5,18,38,0.474,13,13,1,4,28,32,29,6,4,14,18,113,1610612758,2016,Regular Season,2016-17,35,46,88,0.523,11,29,0.379,17,18,1,5,28,33,26,7,2,8,13,120,34,3.75
21601059,2017-03-22,CHA @ ORL,1610612753,t,L,26,46,0.361,240,40,88,0.455,14,40,0.35,8,10,1,13,30,43,26,5,3,14,19,102,1610612766,2016,Regular Season,2016-17,72,42,90,0.467,9,27,0.333,16,18,1,12,31,43,24,9,3,10,12,109,71,-4.75
21600522,2017-01-03,UTA @ BOS,1610612738,t,W,21,14,0.6,240,41,74,0.554,17,31,0.548,16,17,1,4,28,32,31,5,6,13,22,115,1610612762,2016,Regular Season,2016-17,35,38,82,0.463,11,26,0.423,17,21,1,8,27,35,27,7,3,10,17,104,36,5.5
21600300,2016-12-04,ORL @ DET,1610612765,t,L,11,11,0.5,240,38,86,0.442,10,27,0.37,6,13,0,10,34,44,16,8,3,12,12,92,1610612753,2016,Regular Season,2016-17,22,42,79,0.532,7,23,0.304,7,14,0,4,35,39,23,8,7,10,11,98,21,7.25
21600113,2016-11-09,DET @ PHX,1610612756,t,W,3,6,0.333,240,38,84,0.452,8,22,0.364,23,30,1,10,39,49,20,7,6,17,20,107,1610612765,2016,Regular Season,2016-17,9,32,89,0.36,9,22,0.409,27,32,1,9,32,41,20,11,5,11,24,100,8,-4.75
21600869,2017-02-25,IND @ MIA,1610612748,t,W,27,32,0.458,240,38,78,0.487,13,31,0.419,24,31,1,11,32,43,23,9,5,16,19,113,1610612754,2016,Regular Season,2016-17,59,34,85,0.4,4,12,0.333,23,26,1,13,30,43,21,8,4,15,24,95,59,4.75
21600260,2016-11-29,DET @ CHA,1610612766,t,L,10,8,0.556,240,31,78,0.397,9,27,0.333,18,21,1,5,35,40,21,7,5,13,16,89,1610612765,2016,Regular Season,2016-17,18,45,92,0.489,12,28,0.429,10,11,1,9,35,44,21,7,4,11,19,112,19,3.75
21600121,2016-11-11,IND @ PHI,1610612755,t,W,1,7,0.125,265,36,86,0.419,11,32,0.344,26,31,1,13,41,54,24,7,6,19,21,109,1610612754,2016,Regular Season,2016-17,8,39,88,0.443,5,19,0.263,22,23,1,4,36,40,23,14,3,13,28,105,9,-5.25
21600717,2017-01-29,DAL @ SAS,1610612759,t,L,36,11,0.766,240,39,83,0.47,8,22,0.364,15,23,1,5,40,45,26,2,4,11,20,101,1610612742,2016,Regular Season,2016-17,47,39,87,0.448,12,34,0.353,15,16,1,6,35,41,20,6,5,6,19,105,47,12
21600823,2017-02-13,ORL @ MIA,1610612748,t,L,24,32,0.429,240,39,83,0.47,6,22,0.273,23,27,1,6,31,37,14,7,7,14,25,107,1610612753,2016,Regular Season,2016-17,56,44,90,0.489,8,14,0.571,20,29,1,15,37,52,18,9,3,14,22,116,57,7.75
21600169,2016-11-17,NYK @ WAS,1610612764,t,W,3,8,0.273,240,44,81,0.543,15,25,0.6,16,18,1,7,30,37,26,7,2,15,21,119,1610612752,2016,Regular Season,2016-17,11,41,86,0.477,12,29,0.414,18,20,1,10,26,36,23,9,1,13,20,112,12,5.25
21601027,2017-03-17,MIL @ LAL,1610612747,t,L,20,49,0.29,240,38,84,0.452,11,29,0.379,16,26,1,11,29,40,24,7,4,14,20,103,1610612749,2016,Regular Season,2016-17,69,40,82,0.488,4,24,0.167,23,30,1,10,33,43,22,7,9,14,25,107,68,-7.75
21601218,2017-04-12,TOR @ CLE,1610612739,t,L,51,31,0.622,240,28,76,0.368,10,37,0.27,17,24,1,10,32,42,20,5,7,15,14,83,1610612761,2016,Regular Season,2016-17,82,40,86,0.465,8,26,0.308,10,16,1,12,36,48,20,8,2,8,20,98,82,-3.75
21600507,2016-12-31,LAC @ OKC,1610612760,t,W,21,13,0.618,240,37,78,0.474,10,29,0.345,30,35,1,8,36,44,25,9,6,9,20,114,1610612746,2016,Regular Season,2016-17,34,31,75,0.413,8,30,0.267,18,21,1,7,31,38,14,4,4,15,25,88,36,9.25
21600427,2016-12-20,UTA @ GSW,1610612744,t,W,25,4,0.862,240,40,90,0.444,9,23,0.391,15,17,1,9,41,50,24,13,3,10,18,104,1610612762,2016,Regular Season,2016-17,29,27,76,0.355,9,30,0.3,11,20,1,10,34,44,13,5,3,23,17,74,29,12.75
21600311,2016-12-05,BOS @ HOU,1610612745,t,W,14,7,0.667,240,34,76,0.447,12,38,0.316,27,31,1,7,39,46,20,8,7,16,14,107,1610612738,2016,Regular Season,2016-17,21,42,99,0.424,11,32,0.344,11,12,1,10,32,42,27,7,4,11,20,106,21,5.5
21601031,2017-03-18,CLE @ LAC,1610612746,t,W,41,29,0.586,240,40,78,0.513,8,26,0.308,20,29,1,7,47,54,27,4,3,14,15,108,1610612739,2016,Regular Season,2016-17,70,32,83,0.386,5,27,0.185,9,13,1,4,36,40,15,5,0,12,24,78,68,13.75
21600277,2016-12-01,MIL @ BKN,1610612751,t,L,5,13,0.278,240,34,89,0.382,12,40,0.3,13,16,1,12,28,40,20,9,9,17,22,93,1610612749,2016,Regular Season,2016-17,18,36,80,0.45,15,34,0.441,24,29,1,14,34,48,23,8,10,18,18,111,17,-5.75
21600980,2017-03-11,GSW @ SAS,1610612759,t,W,51,14,0.785,240,40,77,0.519,12,27,0.444,15,18,1,7,39,46,27,6,7,18,18,107,1610612744,2016,Regular Season,2016-17,65,33,92,0.359,5,17,0.294,14,23,1,20,29,49,19,10,4,15,16,85,66,10.75
21600589,2017-01-12,IND @ DEN,1610612743,t,W,15,23,0.395,240,52,90,0.578,15,32,0.469,21,23,1,12,35,47,37,10,5,15,16,140,1610612754,2016,Regular Season,2016-17,38,44,94,0.468,12,29,0.414,12,13,1,12,22,34,26,9,4,16,15,112,39,-4.75
21600965,2017-03-10,ORL @ CHA,1610612766,t,W,29,36,0.446,240,47,79,0.595,10,21,0.476,17,20,1,6,37,43,34,6,5,7,17,121,1610612753,2016,Regular Season,2016-17,65,31,76,0.408,5,27,0.185,14,22,1,8,23,31,19,4,2,10,24,81,66,9.25
21600984,2017-03-11,DEN @ SAC,1610612758,t,L,25,41,0.379,240,36,82,0.439,8,23,0.348,12,20,1,10,31,41,24,4,2,12,15,92,1610612743,2016,Regular Season,2016-17,66,40,85,0.471,9,34,0.265,16,18,1,9,35,44,21,8,8,9,16,105,66,-5
21600683,2017-01-25,ATL @ CHI,1610612741,t,L,23,24,0.489,240,43,94,0.457,8,27,0.296,20,26,1,12,29,41,18,6,5,6,16,114,1610612737,2016,Regular Season,2016-17,47,43,83,0.518,17,30,0.567,16,19,1,6,33,39,29,5,5,13,20,119,46,-1.75
21600726,2017-01-31,SAC @ HOU,1610612745,t,W,36,16,0.692,240,38,85,0.447,14,45,0.311,15,22,1,11,49,60,28,4,4,14,24,105,1610612758,2016,Regular Season,2016-17,52,30,86,0.349,8,29,0.276,15,26,1,10,35,45,22,9,7,11,17,83,49,12.25
21600586,2017-01-12,NOP @ BKN,1610612751,t,L,8,30,0.211,240,40,97,0.412,9,42,0.214,6,11,1,7,43,50,22,10,6,16,20,95,1610612740,2016,Regular Season,2016-17,38,38,90,0.422,11,32,0.344,17,25,1,9,41,50,16,12,4,16,16,104,40,2.25
21600331,2016-12-08,MIN @ TOR,1610612761,t,W,15,7,0.682,240,43,87,0.494,12,27,0.444,26,33,1,16,26,42,25,5,5,8,19,124,1610612750,2016,Regular Season,2016-17,22,45,88,0.511,9,28,0.321,11,15,1,16,27,43,19,3,1,13,26,110,22,9.25
21600367,2016-12-12,LAL @ SAC,1610612758,t,W,9,15,0.375,240,47,84,0.56,10,23,0.435,12,21,1,13,34,47,23,16,6,21,20,116,1610612747,2016,Regular Season,2016-17,24,33,84,0.393,10,23,0.435,16,21,1,17,22,39,18,12,3,19,16,92,27,8.75
21600110,2016-11-09,PHI @ IND,1610612754,t,W,4,4,0.5,265,49,90,0.544,9,19,0.474,15,20,1,7,36,43,25,9,6,16,17,122,1610612755,2016,Regular Season,2016-17,8,46,95,0.484,14,36,0.389,9,19,0,10,33,43,23,11,6,17,21,115,7,11.5
21600366,2016-12-12,POR @ LAC,1610612746,t,W,18,7,0.72,240,42,89,0.472,11,23,0.478,26,28,1,13,25,38,26,9,8,12,20,121,1610612757,2016,Regular Season,2016-17,25,44,87,0.506,10,21,0.476,22,25,1,13,29,42,25,6,7,15,24,120,26,10
21600699,2017-01-27,CHA @ NYK,1610612752,t,W,21,27,0.438,240,46,96,0.479,9,27,0.333,9,13,1,11,37,48,22,8,9,10,18,110,1610612766,2016,Regular Season,2016-17,48,40,90,0.444,13,37,0.351,14,15,1,9,38,47,18,5,4,13,16,107,47,-1
21600645,2017-01-20,BKN @ NOP,1610612740,t,L,17,27,0.386,240,43,105,0.41,11,34,0.324,17,23,1,18,29,47,21,8,8,9,24,114,1610612751,2016,Regular Season,2016-17,44,48,83,0.578,15,30,0.5,32,35,1,9,43,52,24,5,6,16,20,143,42,10
21600560,2017-01-08,PHI @ BKN,1610612751,t,L,8,28,0.222,240,36,78,0.462,10,27,0.37,13,17,1,4,36,40,21,6,8,22,23,95,1610612755,2016,Regular Season,2016-17,36,37,94,0.394,8,27,0.296,23,27,1,6,40,46,19,11,5,13,17,105,35,0.5
21600576,2017-01-10,CLE @ UTA,1610612762,t,W,24,16,0.6,240,38,79,0.481,13,34,0.382,11,19,1,11,35,46,22,8,4,18,21,100,1610612739,2016,Regular Season,2016-17,40,31,85,0.365,9,31,0.29,21,25,1,13,29,42,15,6,2,16,19,92,37,-0.75
21600516,2017-01-02,ORL @ NYK,1610612752,t,L,16,18,0.471,240,39,83,0.47,8,21,0.381,17,24,1,16,30,46,18,7,5,18,17,103,1610612753,2016,Regular Season,2016-17,34,45,91,0.495,15,31,0.484,10,14,1,13,26,39,35,10,4,12,20,115,36,3.75
21600828,2017-02-13,LAC @ UTA,1610612762,t,L,34,22,0.607,240,28,87,0.322,4,23,0.174,12,18,1,12,37,49,14,5,4,10,11,72,1610612746,2016,Regular Season,2016-17,56,36,81,0.444,9,25,0.36,7,11,1,6,43,49,16,7,7,13,19,88,55,8.25
21600587,2017-01-12,CHI @ NYK,1610612752,t,W,18,22,0.45,240,44,92,0.478,7,23,0.304,9,11,1,17,31,48,21,3,7,12,17,104,1610612741,2016,Regular Season,2016-17,40,35,89,0.393,3,18,0.167,16,21,1,14,29,43,20,5,4,12,12,89,40,3.75
21600712,2017-01-29,OKC @ CLE,1610612739,t,W,32,14,0.696,240,41,92,0.446,8,29,0.276,17,22,1,8,43,51,22,9,6,10,16,107,1610612760,2016,Regular Season,2016-17,46,37,100,0.37,6,26,0.231,11,16,1,13,42,55,20,5,4,16,19,91,48,7.75
21600372,2016-12-13,NYK @ PHX,1610612756,t,W,8,17,0.32,265,38,93,0.409,9,30,0.3,28,33,1,16,45,61,13,9,7,17,28,113,1610612752,2016,Regular Season,2016-17,25,38,97,0.392,7,20,0.35,28,38,1,11,32,43,23,10,4,13,27,111,25,-2
21600598,2017-01-13,ORL @ POR,1610612757,t,L,18,24,0.429,240,39,97,0.402,10,34,0.294,21,25,1,12,31,43,19,6,9,9,20,109,1610612753,2016,Regular Season,2016-17,42,41,83,0.494,10,18,0.556,23,26,1,9,36,45,21,5,5,15,19,115,41,7.25
21600076,2016-11-04,POR @ DAL,1610612742,t,L,0,5,0,240,34,83,0.41,10,28,0.357,17,20,1,7,37,44,18,5,3,12,21,95,1610612757,2016,Regular Season,2016-17,5,36,80,0.45,12,31,0.387,21,26,1,7,35,42,21,9,3,14,20,105,6,-2.5
21601143,2017-04-02,MEM @ LAL,1610612747,t,W,22,55,0.286,240,40,85,0.471,7,19,0.368,21,27,1,17,34,51,14,11,2,13,12,108,1610612763,2016,Regular Season,2016-17,77,40,80,0.5,13,30,0.433,10,14,1,5,28,33,29,8,5,14,19,103,77,-7.25
21600397,2016-12-16,LAC @ MIA,1610612748,t,L,9,18,0.333,240,38,93,0.409,6,27,0.222,16,25,1,10,37,47,20,5,5,4,23,98,1610612746,2016,Regular Season,2016-17,27,36,83,0.434,7,25,0.28,23,29,1,7,43,50,17,1,3,10,20,102,27,-7.75
21600974,2017-03-11,PHI @ LAC,1610612746,t,W,40,26,0.606,240,40,81,0.494,8,25,0.32,24,29,1,8,33,41,25,13,3,13,13,112,1610612755,2016,Regular Season,2016-17,66,40,84,0.476,10,30,0.333,10,14,1,7,34,41,28,11,1,16,23,100,65,14.25
21600491,2016-12-29,DAL @ LAL,1610612747,t,L,12,24,0.333,240,32,68,0.471,7,19,0.368,18,25,1,7,27,34,15,8,1,15,18,89,1610612742,2016,Regular Season,2016-17,36,38,77,0.494,14,31,0.452,11,14,1,10,32,42,24,8,2,15,17,101,33,4
21600414,2016-12-19,DET @ CHI,1610612741,t,W,14,13,0.519,240,49,82,0.598,8,16,0.5,7,7,1,9,37,46,34,9,5,13,13,113,1610612765,2016,Regular Season,2016-17,27,34,83,0.41,3,23,0.13,11,13,1,10,22,32,19,8,3,11,8,82,30,2.5
21600700,2017-01-27,MIA @ CHI,1610612741,t,L,23,25,0.479,240,33,78,0.423,3,13,0.231,19,25,1,9,34,43,19,7,9,21,12,88,1610612748,2016,Regular Season,2016-17,48,41,89,0.461,9,24,0.375,9,11,1,7,33,40,25,14,2,10,17,100,47,7
21600523,2017-01-03,IND @ DET,1610612765,t,L,16,21,0.432,240,48,97,0.495,10,29,0.345,10,12,1,16,26,42,31,5,5,10,19,116,1610612754,2016,Regular Season,2016-17,37,43,74,0.581,9,16,0.563,26,30,1,6,28,34,26,7,7,11,8,121,36,5
21600614,2017-01-16,POR @ WAS,1610612764,t,W,21,19,0.525,240,42,86,0.488,13,23,0.565,23,25,1,12,39,51,26,10,5,12,18,120,1610612757,2016,Regular Season,2016-17,40,37,88,0.42,8,26,0.308,19,25,1,14,31,45,22,6,5,15,20,101,43,4
21600751,2017-02-03,LAL @ BOS,1610612738,t,W,32,18,0.64,240,39,82,0.476,13,35,0.371,22,28,1,7,40,47,28,8,1,16,19,113,1610612747,2016,Regular Season,2016-17,50,37,94,0.394,14,38,0.368,19,26,1,15,37,52,24,9,3,12,23,107,53,11.25
21600749,2017-02-03,CHI @ HOU,1610612745,t,W,37,17,0.685,265,44,98,0.449,16,43,0.372,17,25,1,8,40,48,24,7,3,11,23,121,1610612741,2016,Regular Season,2016-17,54,48,100,0.48,8,25,0.32,13,18,1,14,39,53,30,7,7,14,23,117,51,9.75
21601116,2017-03-29,IND @ MEM,1610612763,t,W,41,34,0.547,240,41,88,0.466,12,32,0.375,16,18,1,9,34,43,22,8,3,8,19,110,1610612754,2016,Regular Season,2016-17,75,37,85,0.435,10,25,0.4,13,15,1,12,31,43,19,5,7,12,18,97,75,4
21600416,2016-12-19,PHX @ MIN,1610612750,t,W,8,19,0.296,240,42,86,0.488,7,19,0.368,24,25,1,11,30,41,26,8,7,19,25,115,1610612756,2016,Regular Season,2016-17,27,37,82,0.451,9,21,0.429,25,35,1,8,26,34,16,11,5,17,23,108,28,6
21600779,2017-02-07,BKN @ CHA,1610612766,t,W,24,28,0.462,240,40,102,0.392,7,26,0.269,24,29,1,12,39,51,19,6,7,7,17,111,1610612751,2016,Regular Season,2016-17,52,39,86,0.453,12,36,0.333,17,21,1,4,41,45,26,3,8,15,23,107,52,10
21601178,2017-04-06,MIN @ POR,1610612757,t,W,39,40,0.494,240,35,81,0.432,14,33,0.424,21,26,1,4,37,41,19,8,4,12,20,105,1610612750,2016,Regular Season,2016-17,79,38,87,0.437,4,18,0.222,18,20,1,9,38,47,16,7,4,13,20,98,78,5.75
21600431,2016-12-21,MEM @ DET,1610612765,t,L,14,17,0.452,240,26,72,0.361,6,23,0.261,28,37,1,10,36,46,17,2,3,17,18,86,1610612763,2016,Regular Season,2016-17,31,35,82,0.427,12,30,0.4,16,19,1,7,31,38,25,9,4,8,26,98,31,6
21600290,2016-12-02,HOU @ DEN,1610612743,t,L,7,12,0.368,240,46,104,0.442,9,31,0.29,9,16,1,24,30,54,22,5,4,16,20,110,1610612745,2016,Regular Season,2016-17,19,45,88,0.511,17,37,0.459,21,25,1,10,31,41,25,11,7,11,14,128,20,3.75
21600870,2017-02-25,NOP @ DAL,1610612742,t,W,23,35,0.397,240,36,78,0.462,12,26,0.462,12,16,1,7,36,43,24,12,4,17,25,96,1610612740,2016,Regular Season,2016-17,58,31,78,0.397,5,24,0.208,16,25,1,9,36,45,21,7,2,19,19,83,59,-2.25
21600608,2017-01-15,MIN @ DAL,1610612742,t,W,13,27,0.325,240,36,77,0.468,12,29,0.414,14,19,1,6,35,41,21,8,8,11,18,98,1610612750,2016,Regular Season,2016-17,40,35,80,0.438,5,21,0.238,12,18,1,10,34,44,20,7,1,12,16,87,41,-0.75
21601108,2017-03-28,GSW @ HOU,1610612745,t,L,51,23,0.689,240,33,85,0.388,5,31,0.161,35,39,1,10,28,38,20,9,2,14,14,106,1610612744,2016,Regular Season,2016-17,74,45,88,0.511,11,41,0.268,12,16,1,8,36,44,33,9,7,16,29,113,74,1.25
21600105,2016-11-08,NOP @ SAC,1610612758,t,W,4,5,0.444,240,39,81,0.481,8,25,0.32,16,20,1,5,34,39,24,7,5,10,21,102,1610612740,2016,Regular Season,2016-17,9,38,84,0.452,5,21,0.238,13,18,1,7,33,40,23,5,9,10,23,94,8,6.5
21601148,2017-04-02,ATL @ BKN,1610612751,t,W,18,59,0.234,240,32,82,0.39,10,33,0.303,17,20,1,8,43,51,21,11,6,19,22,91,1610612737,2016,Regular Season,2016-17,77,30,80,0.375,7,24,0.292,15,23,1,8,36,44,19,9,4,19,19,82,77,-3.25
21600476,2016-12-28,IND @ WAS,1610612764,t,W,15,16,0.484,240,38,78,0.487,8,22,0.364,27,37,1,15,39,54,21,8,1,18,27,111,1610612754,2016,Regular Season,2016-17,31,35,79,0.443,11,28,0.393,24,29,1,5,29,34,24,10,4,13,29,105,33,4.25
21600922,2017-03-04,LAC @ CHI,1610612741,t,L,31,31,0.5,240,35,83,0.422,6,17,0.353,15,20,1,14,31,45,26,11,0,19,24,91,1610612746,2016,Regular Season,2016-17,62,41,85,0.482,6,25,0.24,13,16,1,11,26,37,20,7,5,14,17,101,62,-3.25
21601019,2017-03-16,ORL @ GSW,1610612744,t,W,54,14,0.794,240,50,87,0.575,10,26,0.385,12,23,1,7,40,47,36,14,9,12,18,122,1610612753,2016,Regular Season,2016-17,68,35,94,0.372,7,27,0.259,15,21,1,16,33,49,15,7,4,19,21,92,69,14.25
21600198,2016-11-20,CHI @ LAL,1610612747,t,L,7,7,0.5,240,41,93,0.441,13,31,0.419,15,21,1,10,27,37,26,11,3,10,19,110,1610612741,2016,Regular Season,2016-17,14,45,87,0.517,8,22,0.364,20,28,1,16,40,56,27,6,3,16,16,118,14,2.25
21601217,2017-04-12,DET @ ORL,1610612753,t,W,29,53,0.354,240,42,87,0.483,13,25,0.52,16,17,1,6,45,51,27,7,6,11,22,113,1610612765,2016,Regular Season,2016-17,82,41,106,0.387,11,36,0.306,16,28,1,17,36,53,20,6,3,8,15,109,82,1.75
21600433,2016-12-21,OKC @ NOP,1610612740,t,L,10,21,0.323,240,42,88,0.477,8,20,0.4,18,23,1,6,27,33,25,4,3,9,18,110,1610612760,2016,Regular Season,2016-17,31,45,88,0.511,11,28,0.393,20,24,1,13,36,49,22,8,6,10,20,121,29,-2
21600565,2017-01-08,CLE @ PHX,1610612756,t,L,12,26,0.316,240,46,87,0.529,9,27,0.333,15,19,1,13,23,36,23,12,7,14,19,116,1610612739,2016,Regular Season,2016-17,38,44,82,0.537,15,34,0.441,17,19,1,13,25,38,15,8,5,20,12,120,36,-8.75
21600963,2017-03-09,PHI @ POR,1610612757,t,W,28,35,0.444,265,40,88,0.455,6,21,0.286,28,33,1,16,39,55,25,8,12,19,22,114,1610612755,2016,Regular Season,2016-17,63,41,94,0.436,11,29,0.379,15,20,1,12,32,44,18,10,3,16,29,108,64,9.75
21600896,2017-03-01,WAS @ TOR,1610612761,t,L,36,25,0.59,240,33,90,0.367,7,20,0.35,23,26,1,16,34,50,11,8,4,11,18,96,1610612764,2016,Regular Season,2016-17,61,40,84,0.476,9,25,0.36,16,19,1,7,37,44,32,6,6,12,21,105,59,4.5
21601105,2017-03-28,PHI @ BKN,1610612751,t,L,16,58,0.216,240,38,94,0.404,9,32,0.281,16,24,1,13,37,50,22,11,5,13,19,101,1610612755,2016,Regular Season,2016-17,74,39,91,0.429,10,33,0.303,18,21,1,12,41,53,21,7,9,16,23,106,74,4.25
21600258,2016-11-28,UTA @ MIN,1610612750,t,L,5,12,0.294,240,36,81,0.444,7,19,0.368,24,25,1,10,29,39,26,8,2,14,23,103,1610612762,2016,Regular Season,2016-17,17,40,79,0.506,4,18,0.222,28,34,1,12,30,42,19,9,3,12,21,112,18,-3.25
21600767,2017-02-05,POR @ OKC,1610612760,t,W,30,22,0.577,240,40,98,0.408,4,18,0.222,21,28,1,17,39,56,18,9,5,12,17,105,1610612757,2016,Regular Season,2016-17,52,35,87,0.402,10,28,0.357,19,21,1,11,33,44,15,6,4,12,22,99,52,4.75
21600072,2016-11-04,CHA @ BKN,1610612751,t,L,2,4,0.333,240,35,87,0.402,9,36,0.25,16,21,1,7,39,46,20,12,4,15,22,95,1610612766,2016,Regular Season,2016-17,6,36,86,0.419,10,30,0.333,17,24,1,7,42,49,24,7,3,16,18,99,5,-6.75
21600973,2017-03-11,UTA @ OKC,1610612760,t,W,37,29,0.561,240,43,86,0.5,8,23,0.348,18,24,1,12,31,43,23,7,7,12,20,112,1610612762,2016,Regular Season,2016-17,66,36,75,0.48,9,20,0.45,23,28,1,7,29,36,15,9,2,12,17,104,66,4.5
21600398,2016-12-16,DAL @ UTA,1610612762,t,W,17,10,0.63,240,37,65,0.569,8,22,0.364,21,27,1,8,33,41,18,4,3,16,23,103,1610612742,2016,Regular Season,2016-17,27,35,77,0.455,12,28,0.429,18,21,1,7,20,27,18,9,0,6,24,100,26,11.25
21600458,2016-12-25,CHI @ SAS,1610612759,t,W,25,6,0.806,240,48,85,0.565,9,18,0.5,14,19,1,11,32,43,30,7,3,13,19,119,1610612741,2016,Regular Season,2016-17,31,39,86,0.453,7,18,0.389,15,20,1,14,24,38,20,9,1,14,19,100,30,8.75
21600189,2016-11-19,PHX @ PHI,1610612755,t,W,3,10,0.231,240,45,86,0.523,17,35,0.486,13,20,1,6,38,44,33,11,9,18,23,120,1610612756,2016,Regular Season,2016-17,13,39,92,0.424,6,21,0.286,21,34,1,12,32,44,18,11,7,15,19,105,14,-1.75
21600877,2017-02-26,UTA @ WAS,1610612764,t,L,34,23,0.596,240,37,87,0.425,8,22,0.364,10,13,1,6,22,28,21,16,1,16,27,92,1610612762,2016,Regular Season,2016-17,57,34,72,0.472,11,24,0.458,23,32,1,9,41,50,18,10,11,24,19,102,59,2.5
21600333,2016-12-08,POR @ MEM,1610612763,t,W,16,8,0.667,240,31,87,0.356,6,20,0.3,20,30,1,15,43,58,13,8,2,12,28,88,1610612757,2016,Regular Season,2016-17,24,25,82,0.305,7,28,0.25,29,40,1,13,39,52,13,6,3,12,23,86,24,-2.5
21600993,2017-03-13,MIL @ MEM,1610612763,t,W,37,30,0.552,240,41,79,0.519,14,27,0.519,17,23,1,11,26,37,30,11,0,12,20,113,1610612749,2016,Regular Season,2016-17,67,31,67,0.463,14,26,0.538,17,20,1,8,24,32,21,6,5,16,21,93,66,4
21600508,2017-01-01,SAS @ ATL,1610612737,t,W,18,16,0.529,265,42,92,0.457,14,28,0.5,16,27,1,11,35,46,25,6,6,11,21,114,1610612759,2016,Regular Season,2016-17,34,42,90,0.467,9,27,0.333,19,22,1,9,38,47,27,5,6,12,21,112,34,-5
21601202,2017-04-09,MIN @ LAL,1610612747,t,W,25,55,0.313,240,42,86,0.488,10,27,0.37,16,20,1,12,28,40,26,10,8,16,23,110,1610612750,2016,Regular Season,2016-17,80,40,80,0.5,3,15,0.2,26,31,1,8,33,41,27,8,6,14,16,109,80,-6
21601200,2017-04-09,HOU @ SAC,1610612758,t,L,31,49,0.388,240,47,94,0.5,9,31,0.29,25,30,1,7,31,38,26,8,2,5,18,128,1610612745,2016,Regular Season,2016-17,80,45,80,0.563,18,43,0.419,27,31,1,5,36,41,26,3,2,16,22,135,80,-8.75
21601198,2017-04-09,OKC @ DEN,1610612743,t,L,38,42,0.475,240,40,84,0.476,11,34,0.324,14,15,1,4,38,42,22,6,4,12,16,105,1610612760,2016,Regular Season,2016-17,80,40,96,0.417,6,25,0.24,20,22,1,18,36,54,19,7,3,12,19,106,80,5
21600799,2017-02-10,MIA @ BKN,1610612751,t,L,9,45,0.167,240,35,81,0.432,8,20,0.4,21,28,1,15,33,48,19,4,6,22,18,99,1610612748,2016,Regular Season,2016-17,54,41,92,0.446,7,23,0.304,19,21,1,13,33,46,16,11,7,14,21,108,54,-6
21600404,2016-12-17,NYK @ DEN,1610612743,t,W,11,16,0.407,240,50,90,0.556,10,27,0.37,17,29,1,11,30,41,26,6,7,10,27,127,1610612752,2016,Regular Season,2016-17,27,35,80,0.438,8,23,0.348,36,39,1,9,26,35,18,6,4,11,27,114,27,4
21601208,2017-04-10,WAS @ DET,1610612765,t,L,37,44,0.457,240,43,94,0.457,10,26,0.385,5,5,1,6,30,36,22,9,2,10,18,101,1610612764,2016,Regular Season,2016-17,81,42,83,0.506,7,19,0.368,14,16,1,9,39,48,27,8,5,17,13,105,81,5.25
21600766,2017-02-05,LAC @ BOS,1610612738,t,W,33,18,0.647,240,37,88,0.42,16,52,0.308,17,20,1,9,36,45,24,9,3,11,21,107,1610612746,2016,Regular Season,2016-17,51,35,84,0.417,10,29,0.345,22,28,1,8,38,46,22,4,0,13,13,102,51,5.75
21601099,2017-03-27,CLE @ SAS,1610612759,t,W,57,16,0.781,240,41,86,0.477,7,26,0.269,14,17,1,10,42,52,24,11,7,12,18,103,1610612739,2016,Regular Season,2016-17,73,31,83,0.373,4,26,0.154,8,13,1,9,31,40,20,8,2,16,20,74,73,5
21600138,2016-11-12,DET @ DEN,1610612743,t,L,3,6,0.333,240,36,84,0.429,9,25,0.36,14,19,1,14,28,42,15,6,4,15,14,95,1610612765,2016,Regular Season,2016-17,9,46,90,0.511,4,18,0.222,10,14,1,11,26,37,23,11,1,9,16,106,10,5.25
21600583,2017-01-11,WAS @ BOS,1610612738,t,W,24,15,0.615,240,43,85,0.506,17,41,0.415,14,18,1,10,35,45,20,5,7,14,10,117,1610612764,2016,Regular Season,2016-17,39,45,105,0.429,10,26,0.385,8,12,1,16,28,44,28,10,3,7,13,108,38,5.5
